# GPSports Console Export : 18/03/2019 8:08:45 PM,,,,,,,,
# Reference time : 16/03/2019 9:20:01 AM UTC,,,,,,,,
# CentisecTime : 155272800100,,,,,,,,
# DeviceId : 4735,,,,,,,,
# Speed Units : Meters Per Second,,,,,,,,
# Distance Units : Meters,,,,,,,,
# Split: “Game”,,,,,,,,
"# Athlete: ""Player B""",,,,,,,,
Timestamp,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Body Load
16/03/2019 8:20:18 PM,17.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:18 PM,17.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:19 PM,18.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:20 PM,19.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:21 PM,20.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:22 PM,21.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:23 PM,22.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:24 PM,23.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.2,0,0,0,43.6907869,7.1921941,0,0
